Time: 2026-06-25 20:21:19
Log Dir: logs/2026-06-25_20-21-19/GeFL_DDPM_baseline_total
================================================================================

==============================        Args        ==============================
  exp_timestamp: None
  exp_conf: ./configs/het-iid-exp.yaml
  device: cuda:1
  seed: 15698
  algorithm: GeFL_DDPM_baseline_total
  num_new_clients: 1
  num_train_mnist: 10
  num_train_emnist: 10
  num_train_fashionmnist: 0
  num_train_cifar10: 10
  num_train_cifar100: 0
  num_train_usps: 0
  label_mapping: class_name
================================================================================
==============================    Exp Configs     ==============================
exp_name: model-heterogeneity
heterogeneous: true
dirichlet_alpha: 100
global_rounds: 50
local_epochs: 1
local_loss_fn: CrossEntropyLoss
local_optim: Adam
local_lr: 0.001
batch_size: 64
sample_frac: 1.0
test_interval: 1
metric_type: accuracy
global_feature_dim: 256
optim: Adam
optim_lr: 0.001
global_gen_epochs: 10
gen_noise_dim: 128
gen_optim: Adam
gen_optim_lr: 0.001
n_feat: 32
ddpm_guide_w: 1.0
global_feat_gen_epochs: 10
feat_gen_noise_dim: 128
feat_gen_optim: Adam
feat_gen_optim_lr: 0.001
feat_gen_div_beta: 1.0
public_data_ratio: 0.05
start_mapping_epoch: 10
gen_observer_weight: 0.0
index_matching: ddpm
aggregate_method: dataset_name
use_new_entropy_method: false
entropy_ratio: 0.75
cs_threshold: 0.9
global_model_epochs: 5
global_model_optim: Adam
global_model_optim_lr: 0.001
global_samples_per_class: 64

================================================================================

==================================================
Start 50 rounds training by GeFL_DDPM_baseline_total
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 1 ---
Client 0 (MNIST) | Target Loss: 1.0013 | DDPM Loss: 0.1966
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0103
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0103
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0102
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0365
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0359
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0367
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0366
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0367
Epoch 0 Loss: 0.5724
Epoch 1 Loss: 0.3302
Epoch 2 Loss: 0.2594
Epoch 3 Loss: 0.1909
Epoch 4 Loss: 0.1490
[Server] Global Inference Model Acc (MNIST) (Round 26): 90.81% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 26): 66.45% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 26): 36.56% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 26): 66.04% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 27 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0103
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0102
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0105
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0103
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0359
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0372
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0358
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0359
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0361
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0369
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Epoch 0 Loss: 0.5437
Epoch 1 Loss: 0.3354
Epoch 2 Loss: 0.2537
Epoch 3 Loss: 0.1871
Epoch 4 Loss: 0.1563
[Server] Global Inference Model Acc (MNIST) (Round 27): 90.72% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 27): 64.70% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 27): 38.48% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 27): 64.69% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 28 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0102
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0116
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0081
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0369
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0365
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Epoch 0 Loss: 0.5315
Epoch 1 Loss: 0.3204
Epoch 2 Loss: 0.2497
Epoch 3 Loss: 0.1800
Epoch 4 Loss: 0.1292
[Server] Global Inference Model Acc (MNIST) (Round 28): 92.46% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 28): 68.31% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 28): 37.21% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 28): 67.79% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 29 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0102
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0142
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0104
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0367
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0371
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0361
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0354
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0359
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0350
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0357
Epoch 0 Loss: 0.5546
Epoch 1 Loss: 0.3289
Epoch 2 Loss: 0.2546
Epoch 3 Loss: 0.1964
Epoch 4 Loss: 0.1531
[Server] Global Inference Model Acc (MNIST) (Round 29): 90.63% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 29): 69.35% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 29): 37.27% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 29): 68.55% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 30 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0358
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0365
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0349
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0361
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0367
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0366
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Epoch 0 Loss: 0.5354
Epoch 1 Loss: 0.2965
Epoch 2 Loss: 0.2293
Epoch 3 Loss: 0.1720
Epoch 4 Loss: 0.1198
[Server] Global Inference Model Acc (MNIST) (Round 30): 93.12% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 30): 68.42% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 30): 37.22% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 30): 67.94% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 31 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0094
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0093
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0361
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0366
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0358
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0357
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0363
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0380
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0365
Epoch 0 Loss: 0.5434
Epoch 1 Loss: 0.3044
Epoch 2 Loss: 0.2240
Epoch 3 Loss: 0.1805
Epoch 4 Loss: 0.1355
[Server] Global Inference Model Acc (MNIST) (Round 31): 93.67% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 31): 67.58% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 31): 39.33% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 31): 67.42% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 32 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0092
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0094
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0111
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0101
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0080
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0357
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0370
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0357
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0362
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0359
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0360
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0379
Epoch 0 Loss: 0.5389
Epoch 1 Loss: 0.3257
Epoch 2 Loss: 0.2342
Epoch 3 Loss: 0.1641
Epoch 4 Loss: 0.1218
[Server] Global Inference Model Acc (MNIST) (Round 32): 91.73% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 32): 67.53% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 32): 38.40% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 32): 67.16% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 33 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0094
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0098
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0099
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 15 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 16 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 17 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 18 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 19 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 20 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 22 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0358
Client 23 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0366
Client 24 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 25 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0366
Client 26 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0364
Client 27 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0357
Client 28 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0354
Client 29 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0368
Client 30 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0350
Client 31 (CIFAR10) | Target Loss: 0.0000 | DDPM Loss: 0.0355
Epoch 0 Loss: 0.5177
Epoch 1 Loss: 0.3044
Epoch 2 Loss: 0.2143
Epoch 3 Loss: 0.1584
Epoch 4 Loss: 0.1145
[Server] Global Inference Model Acc (MNIST) (Round 33): 92.28% (Tested on 9095 samples)
[Server] Global Inference Model Acc (EMNIST) (Round 33): 67.28% (Tested on 105779 samples)
[Server] Global Inference Model Acc (CIFAR10) (Round 33): 41.69% (Tested on 9100 samples)
[Server] Global Inference Model Acc (Mix) (Round 33): 67.24% (Tested on 123974 samples)
Selected client ids: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]
--- Round 34 ---
Client 0 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 1 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0094
Client 2 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0097
Client 3 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 4 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 5 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 6 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 7 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0095
Client 8 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0100
Client 9 (MNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0096
Client 11 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0079
Client 12 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 13 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
Client 14 (EMNIST) | Target Loss: 0.0000 | DDPM Loss: 0.0078
